date,year,month,day,supply
9/29/2020,2020,9,29,23339
9/30/2020,2020,9,30,22292
10/1/2020,2020,10,1,20854
10/2/2020,2020,10,2,20531
10/3/2020,2020,10,3,23523
10/4/2020,2020,10,4,25307
10/5/2020,2020,10,5,24183
10/6/2020,2020,10,6,22808
10/7/2020,2020,10,7,21118
10/8/2020,2020,10,8,19373
10/9/2020,2020,10,9,19600
10/10/2020,2020,10,10,20326
10/11/2020,2020,10,11,20480
10/12/2020,2020,10,12,17601
10/13/2020,2020,10,13,17600
10/14/2020,2020,10,14,17060
10/15/2020,2020,10,15,14862
10/16/2020,2020,10,16,14583
10/17/2020,2020,10,17,16925
10/18/2020,2020,10,18,17191
10/19/2020,2020,10,19,16080
10/20/2020,2020,10,20,13674
10/21/2020,2020,10,21,12529
10/22/2020,2020,10,22,11555
10/23/2020,2020,10,23,12227
10/24/2020,2020,10,24,14845
10/25/2020,2020,10,25,15260
10/26/2020,2020,10,26,14221
10/27/2020,2020,10,27,11144
10/28/2020,2020,10,28,11785
10/29/2020,2020,10,29,12644
10/30/2020,2020,10,30,13084
10/31/2020,2020,10,31,15297
11/1/2020,2020,11,1,16506
11/2/2020,2020,11,2,15681
11/3/2020,2020,11,3,14696
11/4/2020,2020,11,4,14160
11/5/2020,2020,11,5,13825
11/6/2020,2020,11,6,15230
11/7/2020,2020,11,7,18201
11/8/2020,2020,11,8,19940
11/9/2020,2020,11,9,19329
11/10/2020,2020,11,10,18386
11/11/2020,2020,11,11,17382
11/12/2020,2020,11,12,17025
11/13/2020,2020,11,13,16993
11/14/2020,2020,11,14,18730
11/15/2020,2020,11,15,19335
11/16/2020,2020,11,16,18283
11/17/2020,2020,11,17,16642
11/18/2020,2020,11,18,15187
11/19/2020,2020,11,19,13445
11/20/2020,2020,11,20,14245
11/21/2020,2020,11,21,16408
11/22/2020,2020,11,22,17059
11/23/2020,2020,11,23,16860
11/24/2020,2020,11,24,16080
11/25/2020,2020,11,25,15063
11/26/2020,2020,11,26,14063
11/27/2020,2020,11,27,13388
11/28/2020,2020,11,28,14845
11/29/2020,2020,11,29,15232
11/30/2020,2020,11,30,14433
12/1/2020,2020,12,1,13964
12/2/2020,2020,12,2,13302
12/3/2020,2020,12,3,13131
12/4/2020,2020,12,4,13262
12/5/2020,2020,12,5,15086
12/6/2020,2020,12,6,15678
12/7/2020,2020,12,7,13946
12/8/2020,2020,12,8,12312
12/9/2020,2020,12,9,11332
12/10/2020,2020,12,10,10270
12/11/2020,2020,12,11,11064
12/12/2020,2020,12,12,12707
12/13/2020,2020,12,13,13451
12/14/2020,2020,12,14,11968
12/15/2020,2020,12,15,10477
12/16/2020,2020,12,16,10292
12/17/2020,2020,12,17,10110
12/18/2020,2020,12,18,11216
12/19/2020,2020,12,19,14300
12/20/2020,2020,12,20,14785
12/21/2020,2020,12,21,15117
12/22/2020,2020,12,22,15565
12/23/2020,2020,12,23,15875
12/24/2020,2020,12,24,17357
12/25/2020,2020,12,25,16606
12/26/2020,2020,12,26,19698
12/27/2020,2020,12,27,21281
12/28/2020,2020,12,28,21506
12/29/2020,2020,12,29,20930
12/30/2020,2020,12,30,21233
12/31/2020,2020,12,31,21097
1/1/2021,2021,1,1,19329
1/2/2021,2021,1,2,21181
1/3/2021,2021,1,3,21645
1/4/2021,2021,1,4,20444
1/5/2021,2021,1,5,19162
1/6/2021,2021,1,6,17948
1/7/2021,2021,1,7,16227
1/8/2021,2021,1,8,16032
1/9/2021,2021,1,9,18408
1/10/2021,2021,1,10,19512
1/11/2021,2021,1,11,17931
1/12/2021,2021,1,12,16768
1/13/2021,2021,1,13,16114
1/14/2021,2021,1,14,14684
1/15/2021,2021,1,15,14104
1/16/2021,2021,1,16,15965
1/17/2021,2021,1,17,17141
1/18/2021,2021,1,18,15236
1/19/2021,2021,1,19,13636
1/20/2021,2021,1,20,12735
1/21/2021,2021,1,21,11472
1/22/2021,2021,1,22,11424
1/23/2021,2021,1,23,13265
1/24/2021,2021,1,24,14011
1/25/2021,2021,1,25,14040
1/26/2021,2021,1,26,13866
1/27/2021,2021,1,27,14338
1/28/2021,2021,1,28,14135
1/29/2021,2021,1,29,14714
1/30/2021,2021,1,30,17007
1/31/2021,2021,1,31,18094
2/1/2021,2021,2,1,17369
2/2/2021,2021,2,2,17072
2/3/2021,2021,2,3,16570
2/4/2021,2021,2,4,15691
2/5/2021,2021,2,5,16436
2/6/2021,2021,2,6,19648
2/7/2021,2021,2,7,21105
2/8/2021,2021,2,8,20175
2/9/2021,2021,2,9,18824
2/10/2021,2021,2,10,18341
2/11/2021,2021,2,11,16832
2/12/2021,2021,2,12,15315
2/13/2021,2021,2,13,15756
2/14/2021,2021,2,14,17470
2/15/2021,2021,2,15,16672
2/16/2021,2021,2,16,15344
2/17/2021,2021,2,17,13968
2/18/2021,2021,2,18,13035
2/19/2021,2021,2,19,12382
2/20/2021,2021,2,20,14287
2/21/2021,2021,2,21,14719
2/22/2021,2021,2,22,13454
2/23/2021,2021,2,23,12723
2/24/2021,2021,2,24,12104
2/25/2021,2021,2,25,12040
2/26/2021,2021,2,26,12746
2/27/2021,2021,2,27,14942
2/28/2021,2021,2,28,15848
3/1/2021,2021,3,1,15328
3/2/2021,2021,3,2,13571
3/3/2021,2021,3,3,12960
3/4/2021,2021,3,4,12079
3/5/2021,2021,3,5,11969
3/6/2021,2021,3,6,15097
3/7/2021,2021,3,7,16083
3/8/2021,2021,3,8,14565
3/9/2021,2021,3,9,13149
3/10/2021,2021,3,10,12421
3/11/2021,2021,3,11,11861
3/12/2021,2021,3,12,11391
3/13/2021,2021,3,13,13862
3/14/2021,2021,3,14,15349
3/15/2021,2021,3,15,14409
3/16/2021,2021,3,16,13484
3/17/2021,2021,3,17,13154
3/18/2021,2021,3,18,12726
3/19/2021,2021,3,19,12558
3/20/2021,2021,3,20,14640
3/21/2021,2021,3,21,15689
3/22/2021,2021,3,22,15072
3/23/2021,2021,3,23,14089
3/24/2021,2021,3,24,14334
3/25/2021,2021,3,25,14586
3/26/2021,2021,3,26,14801
3/27/2021,2021,3,27,16516
3/28/2021,2021,3,28,17480
3/29/2021,2021,3,29,16992
3/30/2021,2021,3,30,16420
3/31/2021,2021,3,31,16338
4/1/2021,2021,4,1,15469
4/2/2021,2021,4,2,15272
4/3/2021,2021,4,3,16497
4/4/2021,2021,4,4,17151
4/5/2021,2021,4,5,16183
4/6/2021,2021,4,6,15073
4/7/2021,2021,4,7,13848
4/8/2021,2021,4,8,13239
4/9/2021,2021,4,9,13424
4/10/2021,2021,4,10,14978
4/11/2021,2021,4,11,15569
4/12/2021,2021,4,12,13866
4/13/2021,2021,4,13,13019
4/14/2021,2021,4,14,12274
4/15/2021,2021,4,15,11438
4/16/2021,2021,4,16,12006
4/17/2021,2021,4,17,14519
4/18/2021,2021,4,18,15604
4/19/2021,2021,4,19,13462
4/20/2021,2021,4,20,11913
4/21/2021,2021,4,21,10803
4/22/2021,2021,4,22,10555
4/23/2021,2021,4,23,11645
4/24/2021,2021,4,24,13503
4/25/2021,2021,4,25,14346
4/26/2021,2021,4,26,13270
4/27/2021,2021,4,27,12137
4/28/2021,2021,4,28,11977
4/29/2021,2021,4,29,12611
4/30/2021,2021,4,30,13670
5/1/2021,2021,5,1,15163
5/2/2021,2021,5,2,17373
5/3/2021,2021,5,3,16435
5/4/2021,2021,5,4,15790
5/5/2021,2021,5,5,14858
5/6/2021,2021,5,6,14583
5/7/2021,2021,5,7,14233
5/8/2021,2021,5,8,16329
5/9/2021,2021,5,9,17635
5/10/2021,2021,5,10,16169
5/11/2021,2021,5,11,15154
5/12/2021,2021,5,12,14369
5/13/2021,2021,5,13,13766
5/14/2021,2021,5,14,13829
5/15/2021,2021,5,15,16092
5/16/2021,2021,5,16,16399
5/17/2021,2021,5,17,15685
5/18/2021,2021,5,18,15875
5/19/2021,2021,5,19,15667
5/20/2021,2021,5,20,15920
5/21/2021,2021,5,21,16018
5/22/2021,2021,5,22,18130
5/23/2021,2021,5,23,19170
5/24/2021,2021,5,24,18295
5/25/2021,2021,5,25,17630
5/26/2021,2021,5,26,16925
5/27/2021,2021,5,27,16716
5/28/2021,2021,5,28,16870
5/29/2021,2021,5,29,18601
5/30/2021,2021,5,30,19088
5/31/2021,2021,5,31,17544
6/1/2021,2021,6,1,16314
6/2/2021,2021,6,2,15583
6/3/2021,2021,6,3,14578
6/4/2021,2021,6,4,16644
6/5/2021,2021,6,5,20251
6/6/2021,2021,6,6,21109
6/7/2021,2021,6,7,20274
6/8/2021,2021,6,8,19429
6/9/2021,2021,6,9,18605
6/10/2021,2021,6,10,17876
6/11/2021,2021,6,11,17533
6/12/2021,2021,6,12,19041
6/13/2021,2021,6,13,20035
6/14/2021,2021,6,14,19226
6/15/2021,2021,6,15,17250
6/16/2021,2021,6,16,16069
6/17/2021,2021,6,17,14567
6/18/2021,2021,6,18,14471
6/19/2021,2021,6,19,16065
6/20/2021,2021,6,20,16725
6/21/2021,2021,6,21,15143
6/22/2021,2021,6,22,14235
6/23/2021,2021,6,23,13442
6/24/2021,2021,6,24,12558
6/25/2021,2021,6,25,13028
6/26/2021,2021,6,26,15080
6/27/2021,2021,6,27,16273
6/28/2021,2021,6,28,15256
6/29/2021,2021,6,29,14556
6/30/2021,2021,6,30,14291
7/1/2021,2021,7,1,13525
7/2/2021,2021,7,2,13230
7/3/2021,2021,7,3,14159
7/4/2021,2021,7,4,15300
7/5/2021,2021,7,5,14202
7/6/2021,2021,7,6,13217
7/7/2021,2021,7,7,12447
7/8/2021,2021,7,8,12880
7/9/2021,2021,7,9,13584
7/10/2021,2021,7,10,15787
7/11/2021,2021,7,11,17002
7/12/2021,2021,7,12,15614
7/13/2021,2021,7,13,15204
7/14/2021,2021,7,14,13835
7/15/2021,2021,7,15,13087
7/16/2021,2021,7,16,13445
7/17/2021,2021,7,17,15767
7/18/2021,2021,7,18,17440
7/19/2021,2021,7,19,15971
7/20/2021,2021,7,20,14680
7/21/2021,2021,7,21,13599
7/22/2021,2021,7,22,12693
7/23/2021,2021,7,23,12064
7/24/2021,2021,7,24,13262
7/25/2021,2021,7,25,13811
7/26/2021,2021,7,26,13263
7/27/2021,2021,7,27,12372
7/28/2021,2021,7,28,11956
7/29/2021,2021,7,29,11722
7/30/2021,2021,7,30,12162
7/31/2021,2021,7,31,14142
8/1/2021,2021,8,1,15947
8/2/2021,2021,8,2,14555
8/3/2021,2021,8,3,13972
8/4/2021,2021,8,4,13424
8/5/2021,2021,8,5,12722
8/6/2021,2021,8,6,12429
8/7/2021,2021,8,7,14154
8/8/2021,2021,8,8,15079
8/9/2021,2021,8,9,13827
8/10/2021,2021,8,10,12781
8/11/2021,2021,8,11,12320
8/12/2021,2021,8,12,11421
8/13/2021,2021,8,13,11556
8/14/2021,2021,8,14,13524
8/15/2021,2021,8,15,14356
8/16/2021,2021,8,16,13559
8/17/2021,2021,8,17,12810
8/18/2021,2021,8,18,11984
8/19/2021,2021,8,19,12162
8/20/2021,2021,8,20,12304
8/21/2021,2021,8,21,13692
8/22/2021,2021,8,22,15265
8/23/2021,2021,8,23,14180
8/24/2021,2021,8,24,12877
8/25/2021,2021,8,25,11958
8/26/2021,2021,8,26,11487
8/27/2021,2021,8,27,11608
8/28/2021,2021,8,28,13620
8/29/2021,2021,8,29,15310
8/30/2021,2021,8,30,14008
8/31/2021,2021,8,31,12654
9/1/2021,2021,9,1,12204
9/2/2021,2021,9,2,11604
9/3/2021,2021,9,3,12915
9/4/2021,2021,9,4,15695
9/5/2021,2021,9,5,16898
9/6/2021,2021,9,6,16037
9/7/2021,2021,9,7,12304
9/8/2021,2021,9,8,12148
9/9/2021,2021,9,9,12121
9/10/2021,2021,9,10,12037
9/11/2021,2021,9,11,13337
9/12/2021,2021,9,12,14071
9/13/2021,2021,9,13,14671
9/14/2021,2021,9,14,13880
9/15/2021,2021,9,15,13679
9/16/2021,2021,9,16,13410
9/17/2021,2021,9,17,14067
9/18/2021,2021,9,18,15908
9/19/2021,2021,9,19,16963
9/20/2021,2021,9,20,15298
9/21/2021,2021,9,21,13792
9/22/2021,2021,9,22,13211
9/23/2021,2021,9,23,13504
9/24/2021,2021,9,24,15211
9/25/2021,2021,9,25,17305
9/26/2021,2021,9,26,18853
9/27/2021,2021,9,27,18044
9/28/2021,2021,9,28,16644
9/29/2021,2021,9,29,15319
9/30/2021,2021,9,30,14518
10/1/2021,2021,10,1,13658
10/2/2021,2021,10,2,14690
10/3/2021,2021,10,3,14905
10/4/2021,2021,10,4,13630
10/5/2021,2021,10,5,12330
10/6/2021,2021,10,6,11730
10/7/2021,2021,10,7,11246
10/8/2021,2021,10,8,11878
10/9/2021,2021,10,9,13368
10/10/2021,2021,10,10,13779
10/11/2021,2021,10,11,12923
10/12/2021,2021,10,12,13071
10/13/2021,2021,10,13,13009
10/14/2021,2021,10,14,13236
10/15/2021,2021,10,15,14059
10/16/2021,2021,10,16,15971
10/17/2021,2021,10,17,17450
10/18/2021,2021,10,18,16388
10/19/2021,2021,10,19,15336
10/20/2021,2021,10,20,14484
10/21/2021,2021,10,21,13727
10/22/2021,2021,10,22,14243
10/23/2021,2021,10,23,15685
10/24/2021,2021,10,24,16913
10/25/2021,2021,10,25,15686
10/26/2021,2021,10,26,15216
10/27/2021,2021,10,27,12514
10/28/2021,2021,10,28,12999
10/29/2021,2021,10,29,14128
10/30/2021,2021,10,30,15527
10/31/2021,2021,10,31,16330
11/1/2021,2021,11,1,15202
11/2/2021,2021,11,2,14811
11/3/2021,2021,11,3,14354
11/4/2021,2021,11,4,13852
11/5/2021,2021,11,5,14397
11/6/2021,2021,11,6,15869
11/7/2021,2021,11,7,17089
11/8/2021,2021,11,8,16393
11/9/2021,2021,11,9,15685
11/10/2021,2021,11,10,15282
11/11/2021,2021,11,11,14880
11/12/2021,2021,11,12,15033
11/13/2021,2021,11,13,16764
11/14/2021,2021,11,14,17048
11/15/2021,2021,11,15,15898
11/16/2021,2021,11,16,14757
11/17/2021,2021,11,17,14104
11/18/2021,2021,11,18,13697
11/19/2021,2021,11,19,14996
11/20/2021,2021,11,20,16773
11/21/2021,2021,11,21,17991
11/22/2021,2021,11,22,17441
11/23/2021,2021,11,23,17045
11/24/2021,2021,11,24,16036
11/25/2021,2021,11,25,16098
11/26/2021,2021,11,26,17591
11/27/2021,2021,11,27,20535
11/28/2021,2021,11,28,21678
11/29/2021,2021,11,29,21528
11/30/2021,2021,11,30,20175
12/1/2021,2021,12,1,19758
12/2/2021,2021,12,2,19596
12/3/2021,2021,12,3,19491
12/4/2021,2021,12,4,20831
12/5/2021,2021,12,5,21851
12/6/2021,2021,12,6,21062
12/7/2021,2021,12,7,20177
12/8/2021,2021,12,8,19390
12/9/2021,2021,12,9,18831
12/10/2021,2021,12,10,19384
12/11/2021,2021,12,11,21991
12/12/2021,2021,12,12,23176
12/13/2021,2021,12,13,23258
12/14/2021,2021,12,14,22550
12/15/2021,2021,12,15,22797
12/16/2021,2021,12,16,22381
12/17/2021,2021,12,17,23249
12/18/2021,2021,12,18,25703
12/19/2021,2021,12,19,27786
12/20/2021,2021,12,20,27036
12/21/2021,2021,12,21,26635
12/22/2021,2021,12,22,26713
12/23/2021,2021,12,23,26420
12/24/2021,2021,12,24,27320
12/25/2021,2021,12,25,27372
12/26/2021,2021,12,26,29315
12/27/2021,2021,12,27,29778
12/28/2021,2021,12,28,30202
12/29/2021,2021,12,29,30756
12/30/2021,2021,12,30,31986
12/31/2021,2021,12,31,31897
1/1/2022,2022,1,1,30736
1/2/2022,2022,1,2,32616
1/3/2022,2022,1,3,30918
1/4/2022,2022,1,4,29218
1/5/2022,2022,1,5,27636
1/6/2022,2022,1,6,25548
1/7/2022,2022,1,7,23585
1/8/2022,2022,1,8,25133
1/9/2022,2022,1,9,25937
1/10/2022,2022,1,10,23267
1/11/2022,2022,1,11,20708
1/12/2022,2022,1,12,18544
1/13/2022,2022,1,13,16877
1/14/2022,2022,1,14,15604
1/15/2022,2022,1,15,16393
1/16/2022,2022,1,16,17042
1/17/2022,2022,1,17,15511
1/18/2022,2022,1,18,14292
1/19/2022,2022,1,19,13980
1/20/2022,2022,1,20,13540
1/21/2022,2022,1,21,13326
1/22/2022,2022,1,22,15293
1/23/2022,2022,1,23,16442
1/24/2022,2022,1,24,15493
1/25/2022,2022,1,25,14856
1/26/2022,2022,1,26,14940
1/27/2022,2022,1,27,14955
1/28/2022,2022,1,28,15977
1/29/2022,2022,1,29,17006
1/30/2022,2022,1,30,17643
1/31/2022,2022,1,31,15854
2/1/2022,2022,2,1,14428
2/2/2022,2022,2,2,14702
2/3/2022,2022,2,3,14490
2/4/2022,2022,2,4,14145
2/5/2022,2022,2,5,15263
2/6/2022,2022,2,6,16024
2/7/2022,2022,2,7,14393
2/8/2022,2022,2,8,13440
2/9/2022,2022,2,9,13587
2/10/2022,2022,2,10,13398
2/11/2022,2022,2,11,13486
2/12/2022,2022,2,12,15214
2/13/2022,2022,2,13,16280
2/14/2022,2022,2,14,14710
2/15/2022,2022,2,15,13817
2/16/2022,2022,2,16,12929
2/17/2022,2022,2,17,12478
2/18/2022,2022,2,18,12617
2/19/2022,2022,2,19,14391
2/20/2022,2022,2,20,15627
2/21/2022,2022,2,21,14507
2/22/2022,2022,2,22,13870
2/23/2022,2022,2,23,13672
2/24/2022,2022,2,24,13493
2/25/2022,2022,2,25,13182
2/26/2022,2022,2,26,14568
2/27/2022,2022,2,27,15936
2/28/2022,2022,2,28,16146
3/1/2022,2022,3,1,17637
3/2/2022,2022,3,2,17199
3/3/2022,2022,3,3,16423
3/4/2022,2022,3,4,15855
3/5/2022,2022,3,5,17473
3/6/2022,2022,3,6,18295
3/7/2022,2022,3,7,16638
3/8/2022,2022,3,8,16177
3/9/2022,2022,3,9,17004
3/10/2022,2022,3,10,16163
3/11/2022,2022,3,11,15451
3/12/2022,2022,3,12,16294
3/13/2022,2022,3,13,16644
3/14/2022,2022,3,14,14825
3/15/2022,2022,3,15,13595
3/16/2022,2022,3,16,13520
3/17/2022,2022,3,17,12824
3/18/2022,2022,3,18,12800
3/19/2022,2022,3,19,14004
3/20/2022,2022,3,20,15381
3/21/2022,2022,3,21,14414
3/22/2022,2022,3,22,13765
3/23/2022,2022,3,23,13142
3/24/2022,2022,3,24,12559
3/25/2022,2022,3,25,12689
3/26/2022,2022,3,26,14250
3/27/2022,2022,3,27,15495
3/28/2022,2022,3,28,14323
3/29/2022,2022,3,29,12955
3/30/2022,2022,3,30,12693
3/31/2022,2022,3,31,12611
4/1/2022,2022,4,1,12627
4/2/2022,2022,4,2,14861
4/3/2022,2022,4,3,15496
4/4/2022,2022,4,4,14357
4/5/2022,2022,4,5,13701
4/6/2022,2022,4,6,12863
4/7/2022,2022,4,7,12405
4/8/2022,2022,4,8,12779
4/9/2022,2022,4,9,14335
4/10/2022,2022,4,10,15343
4/11/2022,2022,4,11,13981
4/12/2022,2022,4,12,13725
4/13/2022,2022,4,13,13736
4/14/2022,2022,4,14,13498
4/15/2022,2022,4,15,13503
4/16/2022,2022,4,16,15057
4/17/2022,2022,4,17,16210
4/18/2022,2022,4,18,16520
4/19/2022,2022,4,19,16945
4/20/2022,2022,4,20,17347
4/21/2022,2022,4,21,17169
4/22/2022,2022,4,22,16707
4/23/2022,2022,4,23,19676
4/24/2022,2022,4,24,20616
4/25/2022,2022,4,25,20294
4/26/2022,2022,4,26,20195
4/27/2022,2022,4,27,20062
4/28/2022,2022,4,28,19727
4/29/2022,2022,4,29,20645
4/30/2022,2022,4,30,24130
5/1/2022,2022,5,1,24585
5/2/2022,2022,5,2,24418
5/3/2022,2022,5,3,24629
5/4/2022,2022,5,4,24853
5/5/2022,2022,5,5,25158
5/6/2022,2022,5,6,26314
5/7/2022,2022,5,7,28397
5/8/2022,2022,5,8,28991
5/9/2022,2022,5,9,28599
5/10/2022,2022,5,10,28658
5/11/2022,2022,5,11,28711
5/12/2022,2022,5,12,28934
5/13/2022,2022,5,13,29536
5/14/2022,2022,5,14,31747
5/15/2022,2022,5,15,32428
5/16/2022,2022,5,16,32611
5/17/2022,2022,5,17,32089
5/18/2022,2022,5,18,32001
5/19/2022,2022,5,19,32626
5/20/2022,2022,5,20,32954
5/21/2022,2022,5,21,35401
5/22/2022,2022,5,22,36588
5/23/2022,2022,5,23,36497
5/24/2022,2022,5,24,36176
5/25/2022,2022,5,25,36065
5/26/2022,2022,5,26,36230
5/27/2022,2022,5,27,36721
5/28/2022,2022,5,28,38826
5/29/2022,2022,5,29,40143
5/30/2022,2022,5,30,39809
5/31/2022,2022,5,31,40234
6/1/2022,2022,6,1,39568
6/2/2022,2022,6,2,39784
6/3/2022,2022,6,3,39945
6/4/2022,2022,6,4,41273
6/5/2022,2022,6,5,42193
6/6/2022,2022,6,6,41664
6/7/2022,2022,6,7,40839
6/8/2022,2022,6,8,39821
6/9/2022,2022,6,9,38875
6/10/2022,2022,6,10,38584
6/11/2022,2022,6,11,40389
6/12/2022,2022,6,12,41290
6/13/2022,2022,6,13,40542
6/14/2022,2022,6,14,41541
6/15/2022,2022,6,15,41903
6/16/2022,2022,6,16,42004
6/17/2022,2022,6,17,41683
6/18/2022,2022,6,18,43405
6/19/2022,2022,6,19,44386
6/20/2022,2022,6,20,43359
6/21/2022,2022,6,21,41905
6/22/2022,2022,6,22,41135
6/23/2022,2022,6,23,39278
6/24/2022,2022,6,24,38970
6/25/2022,2022,6,25,40379
6/26/2022,2022,6,26,41925
6/27/2022,2022,6,27,40052
6/28/2022,2022,6,28,38661
6/29/2022,2022,6,29,37353
6/30/2022,2022,6,30,36355
7/1/2022,2022,7,1,36065
7/2/2022,2022,7,2,37474
7/3/2022,2022,7,3,37810
7/4/2022,2022,7,4,36180
7/5/2022,2022,7,5,35573
7/6/2022,2022,7,6,33937
7/7/2022,2022,7,7,33943
7/8/2022,2022,7,8,33997
7/9/2022,2022,7,9,35514
7/10/2022,2022,7,10,36193
7/11/2022,2022,7,11,34899
7/12/2022,2022,7,12,34710
7/13/2022,2022,7,13,34831
7/14/2022,2022,7,14,34448
7/15/2022,2022,7,15,33928
7/16/2022,2022,7,16,32440
7/17/2022,2022,7,17,33745
7/18/2022,2022,7,18,32480
7/19/2022,2022,7,19,31924
7/20/2022,2022,7,20,32175
7/21/2022,2022,7,21,31083
7/22/2022,2022,7,22,30459
7/23/2022,2022,7,23,32477
7/24/2022,2022,7,24,34025
7/25/2022,2022,7,25,32610
7/26/2022,2022,7,26,31996
7/27/2022,2022,7,27,31522
7/28/2022,2022,7,28,30696
7/29/2022,2022,7,29,30023
7/30/2022,2022,7,30,31149
7/31/2022,2022,7,31,31996
8/1/2022,2022,8,1,30620
8/2/2022,2022,8,2,29284
8/3/2022,2022,8,3,27912
8/4/2022,2022,8,4,26249
8/5/2022,2022,8,5,25464
8/6/2022,2022,8,6,27272
8/7/2022,2022,8,7,28713
8/8/2022,2022,8,8,26221
8/9/2022,2022,8,9,24497
8/10/2022,2022,8,10,23364
8/11/2022,2022,8,11,21865
8/12/2022,2022,8,12,21427
8/13/2022,2022,8,13,23638
8/14/2022,2022,8,14,25123
8/15/2022,2022,8,15,25307
8/16/2022,2022,8,16,23803
8/17/2022,2022,8,17,22053
8/18/2022,2022,8,18,20248
8/19/2022,2022,8,19,18990
8/20/2022,2022,8,20,19999
8/21/2022,2022,8,21,20863
8/22/2022,2022,8,22,19368
8/23/2022,2022,8,23,18387
8/24/2022,2022,8,24,17514
8/25/2022,2022,8,25,16464
8/26/2022,2022,8,26,15960
8/27/2022,2022,8,27,19161
8/28/2022,2022,8,28,21429
8/29/2022,2022,8,29,21198
8/30/2022,2022,8,30,22262
8/31/2022,2022,8,31,23339
9/1/2022,2022,9,1,24157
9/2/2022,2022,9,2,25084
9/3/2022,2022,9,3,28454
9/4/2022,2022,9,4,30199
9/5/2022,2022,9,5,28061
9/6/2022,2022,9,6,27394
9/7/2022,2022,9,7,27482
9/8/2022,2022,9,8,28487
9/9/2022,2022,9,9,27529
9/10/2022,2022,9,10,26372
9/11/2022,2022,9,11,26715
9/12/2022,2022,9,12,28508
9/13/2022,2022,9,13,27667
9/14/2022,2022,9,14,26929
9/15/2022,2022,9,15,25935
9/16/2022,2022,9,16,25630
9/17/2022,2022,9,17,29020
9/18/2022,2022,9,18,30417
9/19/2022,2022,9,19,27966
9/20/2022,2022,9,20,27270
9/21/2022,2022,9,21,26253
9/22/2022,2022,9,22,25232
9/23/2022,2022,9,23,24584
9/24/2022,2022,9,24,27009
9/25/2022,2022,9,25,27962
9/26/2022,2022,9,26,25971
9/27/2022,2022,9,27,24390
9/28/2022,2022,9,28,23323
9/29/2022,2022,9,29,22007
9/30/2022,2022,9,30,21460
10/1/2022,2022,10,1,23027
10/2/2022,2022,10,2,23924
10/3/2022,2022,10,3,23181
10/4/2022,2022,10,4,22119
10/5/2022,2022,10,5,21555
10/6/2022,2022,10,6,20424
10/7/2022,2022,10,7,20913
10/8/2022,2022,10,8,23660
10/9/2022,2022,10,9,24810
10/10/2022,2022,10,10,24575
10/11/2022,2022,10,11,23141
10/12/2022,2022,10,12,21847
10/13/2022,2022,10,13,21024
10/14/2022,2022,10,14,20057
10/15/2022,2022,10,15,22093
10/16/2022,2022,10,16,22952
10/17/2022,2022,10,17,21252
10/18/2022,2022,10,18,20155
10/19/2022,2022,10,19,19051
10/20/2022,2022,10,20,17907
10/21/2022,2022,10,21,18014
10/22/2022,2022,10,22,20315
10/23/2022,2022,10,23,21335
10/24/2022,2022,10,24,20852
10/25/2022,2022,10,25,20560
10/26/2022,2022,10,26,20690
10/27/2022,2022,10,27,18447
10/28/2022,2022,10,28,19953
10/29/2022,2022,10,29,23093
10/30/2022,2022,10,30,25224
10/31/2022,2022,10,31,22433
11/1/2022,2022,11,1,21679
11/2/2022,2022,11,2,20885
11/3/2022,2022,11,3,20953
11/4/2022,2022,11,4,21139
11/5/2022,2022,11,5,23130
11/6/2022,2022,11,6,23502
11/7/2022,2022,11,7,22976
11/8/2022,2022,11,8,22565
11/9/2022,2022,11,9,21844
11/10/2022,2022,11,10,21184
11/11/2022,2022,11,11,21166
11/12/2022,2022,11,12,23350
11/13/2022,2022,11,13,24285
11/14/2022,2022,11,14,23049
11/15/2022,2022,11,15,22016
11/16/2022,2022,11,16,21230
11/17/2022,2022,11,17,19706
11/18/2022,2022,11,18,19785
11/19/2022,2022,11,19,21962
11/20/2022,2022,11,20,22847
11/21/2022,2022,11,21,22460
11/22/2022,2022,11,22,21804
11/23/2022,2022,11,23,21212
11/24/2022,2022,11,24,21097
11/25/2022,2022,11,25,22442
11/26/2022,2022,11,26,25053
11/27/2022,2022,11,27,26648
11/28/2022,2022,11,28,26099
11/29/2022,2022,11,29,25099
11/30/2022,2022,11,30,25349
12/1/2022,2022,12,1,24911
12/2/2022,2022,12,2,24640
12/3/2022,2022,12,3,26428
12/4/2022,2022,12,4,27487
12/5/2022,2022,12,5,25830
12/6/2022,2022,12,6,23838
12/7/2022,2022,12,7,22406
12/8/2022,2022,12,8,21434
12/9/2022,2022,12,9,21563
12/10/2022,2022,12,10,23347
12/11/2022,2022,12,11,24441
12/12/2022,2022,12,12,23441
12/13/2022,2022,12,13,22218
12/14/2022,2022,12,14,20894
12/15/2022,2022,12,15,20103
12/16/2022,2022,12,16,20397
12/17/2022,2022,12,17,22679
12/18/2022,2022,12,18,23670
12/19/2022,2022,12,19,22686
12/20/2022,2022,12,20,22209
12/21/2022,2022,12,21,21395
12/22/2022,2022,12,22,21427
12/23/2022,2022,12,23,21768
12/24/2022,2022,12,24,24857
12/25/2022,2022,12,25,25064
12/26/2022,2022,12,26,24922
12/27/2022,2022,12,27,25208
12/28/2022,2022,12,28,25888
12/29/2022,2022,12,29,26418
