year,sex,career,source,count
2016,Women,Religion-related work,Gwangju/Jeonnaam,49
2016,Women,Religion-related work,Gyeongnaam,11
2016,Women,Religion-related work,Jeju,9
2016,Women,Religion-related work,Korean Red Cross 외,69
2016,Women,Stay-at-home,Korean Red Cross,37848
2016,Women,Stay-at-home,Central Seoul,
2016,Women,Stay-at-home,Western Seoul,3791
2016,Women,Stay-at-home,Southern Seoul,3029
2016,Women,Stay-at-home,Eastern Seoul,4320
2016,Women,Stay-at-home,Busan,3424
2016,Women,Stay-at-home,Daegu/Gyeongbook,3931
2016,Women,Stay-at-home,Incheon,3112
2016,Women,Stay-at-home,Ulsan,1644
2016,Women,Stay-at-home,Gyeonggi,3549
2016,Women,Stay-at-home,Gangwon,1693
2016,Women,Stay-at-home,Chungbook,958
2016,Women,Stay-at-home,Daejeon/Sejong/Chungnaam,2621
2016,Women,Stay-at-home,Jeonbook,1263
2016,Women,Stay-at-home,Gwangju/Jeonnaam,2471
2016,Women,Stay-at-home,Gyeongnaam,1617
2016,Women,Stay-at-home,Jeju,425
2016,Women,Stay-at-home,Korean Red Cross 외,2882
2016,Women,Other,Korean Red Cross,61878
2016,Women,Other,Central Seoul,
2016,Women,Other,Western Seoul,8686
2016,Women,Other,Southern Seoul,7670
2016,Women,Other,Eastern Seoul,8195
2016,Women,Other,Busan,5459
2016,Women,Other,Daegu/Gyeongbook,4610
2016,Women,Other,Incheon,5062
2016,Women,Other,Ulsan,2051
2016,Women,Other,Gyeonggi,4870
2016,Women,Other,Gangwon,1674
2016,Women,Other,Chungbook,1440
2016,Women,Other,Daejeon/Sejong/Chungnaam,4026
2016,Women,Other,Jeonbook,1692
2016,Women,Other,Gwangju/Jeonnaam,4058
2016,Women,Other,Gyeongnaam,1586
2016,Women,Other,Jeju,799
2016,Women,Other,Korean Red Cross 외,10344
2017,Men,Highschool Student,Korean Red Cross,369789
2017,Men,Highschool Student,Central Seoul,
2017,Men,Highschool Student,Western Seoul,29474
2017,Men,Highschool Student,Southern Seoul,24078
2017,Men,Highschool Student,Eastern Seoul,35231
2017,Men,Highschool Student,Busan,27737
2017,Men,Highschool Student,Daegu/Gyeongbook,32260
2017,Men,Highschool Student,Incheon,24002
2017,Men,Highschool Student,Ulsan,18128
2017,Men,Highschool Student,Gyeonggi,26810
2017,Men,Highschool Student,Gangwon,13063
2017,Men,Highschool Student,Chungbook,14787
2017,Men,Highschool Student,Daejeon/Sejong/Chungnaam,34794
2017,Men,Highschool Student,Jeonbook,19225
2017,Men,Highschool Student,Gwangju/Jeonnaam,37779
2017,Men,Highschool Student,Gyeongnaam,26771
2017,Men,Highschool Student,Jeju,5650
2017,Men,Highschool Student,Korean Red Cross 외,25280
2017,Men,University Student,Korean Red Cross,429461
2017,Men,University Student,Central Seoul,
2017,Men,University Student,Western Seoul,41422
2017,Men,University Student,Southern Seoul,34472
2017,Men,University Student,Eastern Seoul,40202
2017,Men,University Student,Busan,41210
2017,Men,University Student,Daegu/Gyeongbook,46893
2017,Men,University Student,Incheon,20584
2017,Men,University Student,Ulsan,14014
2017,Men,University Student,Gyeonggi,29489
2017,Men,University Student,Gangwon,14962
2017,Men,University Student,Chungbook,16523
2017,Men,University Student,Daejeon/Sejong/Chungnaam,48421
2017,Men,University Student,Jeonbook,19887
2017,Men,University Student,Gwangju/Jeonnaam,38032
2017,Men,University Student,Gyeongnaam,19940
2017,Men,University Student,Jeju,3410
2017,Men,University Student,Korean Red Cross 외,39758
2017,Men,Military Person,Korean Red Cross,447142
2017,Men,Military Person,Central Seoul,
2017,Men,Military Person,Western Seoul,44782
2017,Men,Military Person,Southern Seoul,49632
2017,Men,Military Person,Eastern Seoul,53149
2017,Men,Military Person,Busan,23292
2017,Men,Military Person,Daegu/Gyeongbook,30334
2017,Men,Military Person,Incheon,21651
2017,Men,Military Person,Ulsan,5078
2017,Men,Military Person,Gyeonggi,29538
2017,Men,Military Person,Gangwon,76835
2017,Men,Military Person,Chungbook,17341
2017,Men,Military Person,Daejeon/Sejong/Chungnaam,33502
2017,Men,Military Person,Jeonbook,21694
2017,Men,Military Person,Gwangju/Jeonnaam,16532
2017,Men,Military Person,Gyeongnaam,20656
2017,Men,Military Person,Jeju,3126
2017,Men,Military Person,Korean Red Cross 외,9996
2017,Men,Company Worker,Korean Red Cross,461105
2017,Men,Company Worker,Central Seoul,
2017,Men,Company Worker,Western Seoul,54368
2017,Men,Company Worker,Southern Seoul,47620
2017,Men,Company Worker,Eastern Seoul,41873
2017,Men,Company Worker,Busan,36412
2017,Men,Company Worker,Daegu/Gyeongbook,37892
2017,Men,Company Worker,Incheon,31473
2017,Men,Company Worker,Ulsan,20683
2017,Men,Company Worker,Gyeonggi,49701
2017,Men,Company Worker,Gangwon,11897
2017,Men,Company Worker,Chungbook,14177
2017,Men,Company Worker,Daejeon/Sejong/Chungnaam,36628
2017,Men,Company Worker,Jeonbook,15155
2017,Men,Company Worker,Gwangju/Jeonnaam,32183
2017,Men,Company Worker,Gyeongnaam,23119
2017,Men,Company Worker,Jeju,7924
2017,Men,Company Worker,Korean Red Cross 외,44767
2017,Men,Public Worker,Korean Red Cross,67039
2017,Men,Public Worker,Central Seoul,
2017,Men,Public Worker,Western Seoul,3906
2017,Men,Public Worker,Southern Seoul,4514
2017,Men,Public Worker,Eastern Seoul,6204
2017,Men,Public Worker,Busan,3915
2017,Men,Public Worker,Daegu/Gyeongbook,6757
2017,Men,Public Worker,Incheon,3243
2017,Men,Public Worker,Ulsan,1335
2017,Men,Public Worker,Gyeonggi,6308
2017,Men,Public Worker,Gangwon,4090
2017,Men,Public Worker,Chungbook,3409
2017,Men,Public Worker,Daejeon/Sejong/Chungnaam,6904
2017,Men,Public Worker,Jeonbook,3283
2017,Men,Public Worker,Gwangju/Jeonnaam,6739
2017,Men,Public Worker,Gyeongnaam,4567
2017,Men,Public Worker,Jeju,1865
2017,Men,Public Worker,Korean Red Cross 외,1466
2017,Men,Self-employed,Korean Red Cross,43817
2017,Men,Self-employed,Central Seoul,
2017,Men,Self-employed,Western Seoul,5076
2017,Men,Self-employed,Southern Seoul,3724
2017,Men,Self-employed,Eastern Seoul,5289
2017,Men,Self-employed,Busan,3883
2017,Men,Self-employed,Daegu/Gyeongbook,4216
2017,Men,Self-employed,Incheon,2920
2017,Men,Self-employed,Ulsan,1167
2017,Men,Self-employed,Gyeonggi,4325
2017,Men,Self-employed,Gangwon,1772
2017,Men,Self-employed,Chungbook,1297
2017,Men,Self-employed,Daejeon/Sejong/Chungnaam,2608
2017,Men,Self-employed,Jeonbook,1522
2017,Men,Self-employed,Gwangju/Jeonnaam,3155
2017,Men,Self-employed,Gyeongnaam,1564
2017,Men,Self-employed,Jeju,1299
2017,Men,Self-employed,Korean Red Cross 외,2446
2017,Men,Religion-related work,Korean Red Cross,4693
2017,Men,Religion-related work,Central Seoul,
2017,Men,Religion-related work,Western Seoul,514
2017,Men,Religion-related work,Southern Seoul,409
2017,Men,Religion-related work,Eastern Seoul,552
2017,Men,Religion-related work,Busan,279
2017,Men,Religion-related work,Daegu/Gyeongbook,340
2017,Men,Religion-related work,Incheon,314
2017,Men,Religion-related work,Ulsan,60
2017,Men,Religion-related work,Gyeonggi,504
2017,Men,Religion-related work,Gangwon,270
2017,Men,Religion-related work,Chungbook,123
2017,Men,Religion-related work,Daejeon/Sejong/Chungnaam,374
2017,Men,Religion-related work,Jeonbook,348
2017,Men,Religion-related work,Gwangju/Jeonnaam,350
2017,Men,Religion-related work,Gyeongnaam,189
2017,Men,Religion-related work,Jeju,67
2017,Men,Religion-related work,Korean Red Cross 외,308
2017,Men,Stay-at-home,Korean Red Cross,136
2017,Men,Stay-at-home,Central Seoul,
2017,Men,Stay-at-home,Western Seoul,10
2017,Men,Stay-at-home,Southern Seoul,16
2017,Men,Stay-at-home,Eastern Seoul,18
2017,Men,Stay-at-home,Busan,11
2017,Men,Stay-at-home,Daegu/Gyeongbook,23
2017,Men,Stay-at-home,Incheon,7
2017,Men,Stay-at-home,Ulsan,3
2017,Men,Stay-at-home,Gyeonggi,10
2017,Men,Stay-at-home,Gangwon,3
2017,Men,Stay-at-home,Chungbook,2
2017,Men,Stay-at-home,Daejeon/Sejong/Chungnaam,14
2017,Men,Stay-at-home,Jeonbook,7
2017,Men,Stay-at-home,Gwangju/Jeonnaam,4
2017,Men,Stay-at-home,Gyeongnaam,7
2017,Men,Stay-at-home,Jeju,1
2017,Men,Stay-at-home,Korean Red Cross 외,30
2017,Men,Other,Korean Red Cross,165679
2017,Men,Other,Central Seoul,
2017,Men,Other,Western Seoul,22286
2017,Men,Other,Southern Seoul,20715
2017,Men,Other,Eastern Seoul,18809
2017,Men,Other,Busan,15018
2017,Men,Other,Daegu/Gyeongbook,13863
2017,Men,Other,Incheon,11586
2017,Men,Other,Ulsan,5432
2017,Men,Other,Gyeonggi,13045
2017,Men,Other,Gangwon,4475
2017,Men,Other,Chungbook,4330
2017,Men,Other,Daejeon/Sejong/Chungnaam,10233
2017,Men,Other,Jeonbook,6070
2017,Men,Other,Gwangju/Jeonnaam,12893
2017,Men,Other,Gyeongnaam,4552
2017,Men,Other,Jeju,2372
2017,Men,Other,Korean Red Cross 외,19329
2017,Women,Highschool Student,Korean Red Cross,235889
2017,Women,Highschool Student,Central Seoul,
2017,Women,Highschool Student,Western Seoul,19989
2017,Women,Highschool Student,Southern Seoul,13850
2017,Women,Highschool Student,Eastern Seoul,26420
2017,Women,Highschool Student,Busan,17402
2017,Women,Highschool Student,Daegu/Gyeongbook,20848
2017,Women,Highschool Student,Incheon,17046
2017,Women,Highschool Student,Ulsan,8285
2017,Women,Highschool Student,Gyeonggi,15417
2017,Women,Highschool Student,Gangwon,9460
2017,Women,Highschool Student,Chungbook,9628
2017,Women,Highschool Student,Daejeon/Sejong/Chungnaam,21463
2017,Women,Highschool Student,Jeonbook,10524
2017,Women,Highschool Student,Gwangju/Jeonnaam,28455
2017,Women,Highschool Student,Gyeongnaam,12210
2017,Women,Highschool Student,Jeju,4892
2017,Women,Highschool Student,Korean Red Cross 외,20394
2017,Women,University Student,Korean Red Cross,247710
2017,Women,University Student,Central Seoul,
2017,Women,University Student,Western Seoul,23714
2017,Women,University Student,Southern Seoul,19912
2017,Women,University Student,Eastern Seoul,24017
2017,Women,University Student,Busan,24917
2017,Women,University Student,Daegu/Gyeongbook,27464
2017,Women,University Student,Incheon,11829
2017,Women,University Student,Ulsan,5383
2017,Women,University Student,Gyeonggi,14755
2017,Women,University Student,Gangwon,9256
2017,Women,University Student,Chungbook,7576
2017,Women,University Student,Daejeon/Sejong/Chungnaam,29247
2017,Women,University Student,Jeonbook,10458
2017,Women,University Student,Gwangju/Jeonnaam,27640
2017,Women,University Student,Gyeongnaam,8845
2017,Women,University Student,Jeju,2697
2017,Women,University Student,Korean Red Cross 외,22362
2017,Women,Military Person,Korean Red Cross,3726
2017,Women,Military Person,Central Seoul,
2017,Women,Military Person,Western Seoul,398
2017,Women,Military Person,Southern Seoul,358
2017,Women,Military Person,Eastern Seoul,517
2017,Women,Military Person,Busan,188
2017,Women,Military Person,Daegu/Gyeongbook,230
2017,Women,Military Person,Incheon,163
2017,Women,Military Person,Ulsan,19
2017,Women,Military Person,Gyeonggi,266
2017,Women,Military Person,Gangwon,634
2017,Women,Military Person,Chungbook,140
2017,Women,Military Person,Daejeon/Sejong/Chungnaam,366
2017,Women,Military Person,Jeonbook,93
2017,Women,Military Person,Gwangju/Jeonnaam,185
2017,Women,Military Person,Gyeongnaam,157
2017,Women,Military Person,Jeju,12
2017,Women,Military Person,Korean Red Cross 외,109
2017,Women,Company Worker,Korean Red Cross,116186
2017,Women,Company Worker,Central Seoul,
2017,Women,Company Worker,Western Seoul,17358
2017,Women,Company Worker,Southern Seoul,14355
2017,Women,Company Worker,Eastern Seoul,12740
2017,Women,Company Worker,Busan,9823
2017,Women,Company Worker,Daegu/Gyeongbook,8667
2017,Women,Company Worker,Incheon,9304
2017,Women,Company Worker,Ulsan,2762
2017,Women,Company Worker,Gyeonggi,10961
2017,Women,Company Worker,Gangwon,3755
2017,Women,Company Worker,Chungbook,2865
2017,Women,Company Worker,Daejeon/Sejong/Chungnaam,8159
2017,Women,Company Worker,Jeonbook,2390
2017,Women,Company Worker,Gwangju/Jeonnaam,6914
2017,Women,Company Worker,Gyeongnaam,3595
2017,Women,Company Worker,Jeju,2538
2017,Women,Company Worker,Korean Red Cross 외,14600
2017,Women,Public Worker,Korean Red Cross,11864
2017,Women,Public Worker,Central Seoul,
2017,Women,Public Worker,Western Seoul,600
2017,Women,Public Worker,Southern Seoul,942
2017,Women,Public Worker,Eastern Seoul,1450
2017,Women,Public Worker,Busan,769
2017,Women,Public Worker,Daegu/Gyeongbook,1172
2017,Women,Public Worker,Incheon,536
2017,Women,Public Worker,Ulsan,245
2017,Women,Public Worker,Gyeonggi,879
2017,Women,Public Worker,Gangwon,726
2017,Women,Public Worker,Chungbook,505
2017,Women,Public Worker,Daejeon/Sejong/Chungnaam,1082
2017,Women,Public Worker,Jeonbook,454
2017,Women,Public Worker,Gwangju/Jeonnaam,1588
2017,Women,Public Worker,Gyeongnaam,573
2017,Women,Public Worker,Jeju,343
2017,Women,Public Worker,Korean Red Cross 외,357
2017,Women,Self-employed,Korean Red Cross,4261
2017,Women,Self-employed,Central Seoul,
2017,Women,Self-employed,Western Seoul,462
2017,Women,Self-employed,Southern Seoul,372
2017,Women,Self-employed,Eastern Seoul,480
2017,Women,Self-employed,Busan,355
2017,Women,Self-employed,Daegu/Gyeongbook,308
2017,Women,Self-employed,Incheon,237
2017,Women,Self-employed,Ulsan,121
2017,Women,Self-employed,Gyeonggi,372
2017,Women,Self-employed,Gangwon,286
2017,Women,Self-employed,Chungbook,155
2017,Women,Self-employed,Daejeon/Sejong/Chungnaam,309
2017,Women,Self-employed,Jeonbook,133
2017,Women,Self-employed,Gwangju/Jeonnaam,347
2017,Women,Self-employed,Gyeongnaam,139
2017,Women,Self-employed,Jeju,185
2017,Women,Self-employed,Korean Red Cross 외,297
2017,Women,Religion-related work,Korean Red Cross,515
2017,Women,Religion-related work,Central Seoul,
2017,Women,Religion-related work,Western Seoul,77
2017,Women,Religion-related work,Southern Seoul,39
2017,Women,Religion-related work,Eastern Seoul,75
2017,Women,Religion-related work,Busan,74
2017,Women,Religion-related work,Daegu/Gyeongbook,30
