Year,Month,Month_Number,Surgery,Patients
2014,January,1, Exploratory laparotomy ,3263.0
2014,February,2, Exploratory laparotomy ,3015.0
2014,March,3, Exploratory laparotomy ,2802.0
2014,April,4, Exploratory laparotomy ,2789.0
2014,May,5, Exploratory laparotomy ,2720.0
2014,June,6, Exploratory laparotomy ,2879.0
2014,July,7, Exploratory laparotomy ,3311.0
2014,August,8, Exploratory laparotomy ,2934.0
2014,September,9, Exploratory laparotomy ,2859.0
2014,October,10, Exploratory laparotomy ,2826.0
2014,November,11, Exploratory laparotomy ,2540.0
2014,December,12, Exploratory laparotomy ,2936.0
2015,January,1, Exploratory laparotomy ,3344.0
2015,February,2, Exploratory laparotomy ,2584.0
2015,March,3, Exploratory laparotomy ,3149.0
2015,April,4, Exploratory laparotomy ,2766.0
2015,May,5, Exploratory laparotomy ,2705.0
2015,June,6, Exploratory laparotomy ,2310.0
2015,July,7, Exploratory laparotomy ,3067.0
2015,August,8, Exploratory laparotomy ,3352.0
2015,September,9, Exploratory laparotomy ,2745.0
2015,October,10, Exploratory laparotomy ,2932.0
2015,November,11, Exploratory laparotomy ,2684.0
2015,December,12, Exploratory laparotomy ,3061.0
2016,January,1, Exploratory laparotomy ,3152.0
2016,February,2, Exploratory laparotomy ,2807.0
2016,March,3, Exploratory laparotomy ,3140.0
2016,April,4, Exploratory laparotomy ,2661.0
2016,May,5, Exploratory laparotomy ,3026.0
2016,June,6, Exploratory laparotomy ,3009.0
2016,July,7, Exploratory laparotomy ,3061.0
2016,August,8, Exploratory laparotomy ,3290.0
2016,September,9, Exploratory laparotomy ,2728.0
2016,October,10, Exploratory laparotomy ,2842.0
2016,November,11, Exploratory laparotomy ,2758.0
2016,December,12, Exploratory laparotomy ,2861.0
2017,January,1, Exploratory laparotomy ,3056.0
2017,February,2, Exploratory laparotomy ,2881.0
2017,March,3, Exploratory laparotomy ,2824.0
2017,April,4, Exploratory laparotomy ,2722.0
2017,May,5, Exploratory laparotomy ,2983.0
2017,June,6, Exploratory laparotomy ,3000.0
2017,July,7, Exploratory laparotomy ,3157.0
2017,August,8, Exploratory laparotomy ,3326.0
2017,September,9, Exploratory laparotomy ,2786.0
2017,October,10, Exploratory laparotomy ,2683.0
2017,November,11, Exploratory laparotomy ,2802.0
2017,December,12, Exploratory laparotomy ,2748.0
2018,January,1, Exploratory laparotomy ,3372.0
2018,February,2, Exploratory laparotomy ,2435.0
2018,March,3, Exploratory laparotomy ,2941.0
2018,April,4, Exploratory laparotomy ,3094.0
2018,May,5, Exploratory laparotomy ,3194.0
2018,June,6, Exploratory laparotomy ,2872.0
2018,July,7, Exploratory laparotomy ,3300.0
2018,August,8, Exploratory laparotomy ,3272.0
2018,September,9, Exploratory laparotomy ,2439.0
2018,October,10, Exploratory laparotomy ,2908.0
2018,November,11, Exploratory laparotomy ,2761.0
2018,December,12, Exploratory laparotomy ,2685.0
2019,January,1, Exploratory laparotomy ,3361.0
2019,February,2, Exploratory laparotomy ,2635.0
2019,March,3, Exploratory laparotomy ,2867.0
2019,April,4, Exploratory laparotomy ,2769.0
2019,May,5, Exploratory laparotomy ,3024.0
2019,June,6, Exploratory laparotomy ,2744.0
2019,July,7, Exploratory laparotomy ,3346.0
2019,August,8, Exploratory laparotomy ,3127.0
2019,September,9, Exploratory laparotomy ,2776.0
2019,October,10, Exploratory laparotomy ,2715.0
2019,November,11, Exploratory laparotomy ,2729.0
2019,December,12, Exploratory laparotomy ,2798.0
2020,January,1, Exploratory laparotomy ,2932.0
2020,February,2, Exploratory laparotomy ,2493.0
2020,March,3, Exploratory laparotomy ,2133.0
2020,April,4, Exploratory laparotomy ,2278.0
2020,May,5, Exploratory laparotomy ,2565.0
2020,June,6, Exploratory laparotomy ,2909.0
2020,July,7, Exploratory laparotomy ,2997.0
2020,August,8, Exploratory laparotomy ,2611.0
2020,September,9, Exploratory laparotomy ,2539.0
2020,October,10, Exploratory laparotomy ,2674.0
2020,November,11, Exploratory laparotomy ,2585.0
2020,December,12, Exploratory laparotomy ,2688.0
2021,January,1, Exploratory laparotomy ,2586.0
2021,February,2, Exploratory laparotomy ,2389.0
2021,March,3, Exploratory laparotomy ,3003.0
2021,April,4, Exploratory laparotomy ,2783.0
2021,May,5, Exploratory laparotomy ,2554.0
2021,June,6, Exploratory laparotomy ,2845.0
2021,July,7, Exploratory laparotomy ,3052.0
2021,August,8, Exploratory laparotomy ,3048.0
2021,September,9, Exploratory laparotomy ,2573.0
2021,October,10, Exploratory laparotomy ,2875.0
2021,November,11, Exploratory laparotomy ,2824.0
2021,December,12, Exploratory laparotomy ,2694.0
2022,January,1, Exploratory laparotomy ,2705.0
2022,February,2, Exploratory laparotomy ,2367.0
2022,March,3, Exploratory laparotomy ,2446.0
2022,April,4, Exploratory laparotomy ,2559.0
2022,May,5, Exploratory laparotomy ,2909.0
2022,June,6, Exploratory laparotomy ,3067.0
2022,July,7, Exploratory laparotomy ,2991.0
2022,August,8, Exploratory laparotomy ,3176.0
2022,September,9, Exploratory laparotomy ,2918.0
2022,October,10, Exploratory laparotomy ,2776.0
2022,November,11, Exploratory laparotomy ,2914.0
2022,December,12, Exploratory laparotomy ,2898.0
2006,January,1, Transurethral resection of prostate ,456.0
2006,February,2, Transurethral resection of prostate ,451.0
2006,March,3, Transurethral resection of prostate ,464.0
2006,April,4, Transurethral resection of prostate ,390.0
2006,May,5, Transurethral resection of prostate ,425.0
2006,June,6, Transurethral resection of prostate ,431.0
2006,July,7, Transurethral resection of prostate ,435.0
2006,August,8, Transurethral resection of prostate ,363.0
2006,September,9, Transurethral resection of prostate ,390.0
2006,October,10, Transurethral resection of prostate ,425.0
2006,November,11, Transurethral resection of prostate ,456.0
2006,December,12, Transurethral resection of prostate ,443.0
2007,January,1, Transurethral resection of prostate ,568.0
2007,February,2, Transurethral resection of prostate ,375.0
2007,March,3, Transurethral resection of prostate ,467.0
2007,April,4, Transurethral resection of prostate ,500.0
2007,May,5, Transurethral resection of prostate ,433.0
2007,June,6, Transurethral resection of prostate ,413.0
2007,July,7, Transurethral resection of prostate ,410.0
2007,August,8, Transurethral resection of prostate ,399.0
2007,September,9, Transurethral resection of prostate ,359.0
2007,October,10, Transurethral resection of prostate ,453.0
2007,November,11, Transurethral resection of prostate ,419.0
2007,December,12, Transurethral resection of prostate ,413.0
2008,January,1, Transurethral resection of prostate ,574.0
2008,February,2, Transurethral resection of prostate ,400.0
2008,March,3, Transurethral resection of prostate ,512.0
2008,April,4, Transurethral resection of prostate ,526.0
2008,May,5, Transurethral resection of prostate ,487.0
2008,June,6, Transurethral resection of prostate ,523.0
2008,July,7, Transurethral resection of prostate ,492.0
2008,August,8, Transurethral resection of prostate ,403.0
2008,September,9, Transurethral resection of prostate ,416.0
2008,October,10, Transurethral resection of prostate ,436.0
2008,November,11, Transurethral resection of prostate ,430.0
2008,December,12, Transurethral resection of prostate ,503.0
2009,January,1, Transurethral resection of prostate ,532.0
2009,February,2, Transurethral resection of prostate ,524.0
2009,March,3, Transurethral resection of prostate ,566.0
2009,April,4, Transurethral resection of prostate ,584.0
2009,May,5, Transurethral resection of prostate ,531.0
2009,June,6, Transurethral resection of prostate ,602.0
2009,July,7, Transurethral resection of prostate ,554.0
2009,August,8, Transurethral resection of prostate ,533.0
2009,September,9, Transurethral resection of prostate ,506.0
2009,October,10, Transurethral resection of prostate ,561.0
2009,November,11, Transurethral resection of prostate ,517.0
2009,December,12, Transurethral resection of prostate ,578.0
2010,January,1, Transurethral resection of prostate ,683.0
2010,February,2, Transurethral resection of prostate ,505.0
2010,March,3, Transurethral resection of prostate ,709.0
2010,April,4, Transurethral resection of prostate ,600.0
2010,May,5, Transurethral resection of prostate ,606.0
2010,June,6, Transurethral resection of prostate ,595.0
2010,July,7, Transurethral resection of prostate ,629.0
2010,August,8, Transurethral resection of prostate ,641.0
2010,September,9, Transurethral resection of prostate ,509.0
2010,October,10, Transurethral resection of prostate ,607.0
2010,November,11, Transurethral resection of prostate ,575.0
2010,December,12, Transurethral resection of prostate ,585.0
2011,January,1, Transurethral resection of prostate ,575.0
2011,February,2, Transurethral resection of prostate ,526.0
2011,March,3, Transurethral resection of prostate ,690.0
2011,April,4, Transurethral resection of prostate ,697.0
2011,May,5, Transurethral resection of prostate ,557.0
2011,June,6, Transurethral resection of prostate ,555.0
2011,July,7, Transurethral resection of prostate ,559.0
2011,August,8, Transurethral resection of prostate ,498.0
2011,September,9, Transurethral resection of prostate ,416.0
2011,October,10, Transurethral resection of prostate ,553.0
2011,November,11, Transurethral resection of prostate ,532.0
2011,December,12, Transurethral resection of prostate ,631.0
2012,January,1, Transurethral resection of prostate ,921.0
2012,February,2, Transurethral resection of prostate ,788.0
2012,March,3, Transurethral resection of prostate ,891.0
2012,April,4, Transurethral resection of prostate ,817.0
2012,May,5, Transurethral resection of prostate ,795.0
2012,June,6, Transurethral resection of prostate ,802.0
2012,July,7, Transurethral resection of prostate ,888.0
2012,August,8, Transurethral resection of prostate ,757.0
2012,September,9, Transurethral resection of prostate ,709.0
2012,October,10, Transurethral resection of prostate ,869.0
2012,November,11, Transurethral resection of prostate ,851.0
2012,December,12, Transurethral resection of prostate ,750.0
2013,January,1, Transurethral resection of prostate ,1029.0
2013,February,2, Transurethral resection of prostate ,731.0
2013,March,3, Transurethral resection of prostate ,951.0
2013,April,4, Transurethral resection of prostate ,882.0
2013,May,5, Transurethral resection of prostate ,812.0
2013,June,6, Transurethral resection of prostate ,763.0
2013,July,7, Transurethral resection of prostate ,849.0
2013,August,8, Transurethral resection of prostate ,721.0
2013,September,9, Transurethral resection of prostate ,667.0
2013,October,10, Transurethral resection of prostate ,838.0
2013,November,11, Transurethral resection of prostate ,872.0
2013,December,12, Transurethral resection of prostate ,910.0
2014,January,1, Transurethral resection of prostate ,872.0
2014,February,2, Transurethral resection of prostate ,940.0
2014,March,3, Transurethral resection of prostate ,1019.0
2014,April,4, Transurethral resection of prostate ,878.0
2014,May,5, Transurethral resection of prostate ,726.0
2014,June,6, Transurethral resection of prostate ,815.0
2014,July,7, Transurethral resection of prostate ,923.0
2014,August,8, Transurethral resection of prostate ,826.0
2014,September,9, Transurethral resection of prostate ,761.0
2014,October,10, Transurethral resection of prostate ,753.0
2014,November,11, Transurethral resection of prostate ,872.0
2014,December,12, Transurethral resection of prostate ,899.0
2015,January,1, Transurethral resection of prostate ,909.0
2015,February,2, Transurethral resection of prostate ,696.0
2015,March,3, Transurethral resection of prostate ,952.0
2015,April,4, Transurethral resection of prostate ,890.0
2015,May,5, Transurethral resection of prostate ,697.0
2015,June,6, Transurethral resection of prostate ,644.0
2015,July,7, Transurethral resection of prostate ,856.0
2015,August,8, Transurethral resection of prostate ,862.0
2015,September,9, Transurethral resection of prostate ,682.0
2015,October,10, Transurethral resection of prostate ,825.0
2015,November,11, Transurethral resection of prostate ,877.0
2015,December,12, Transurethral resection of prostate ,950.0
2016,January,1, Transurethral resection of prostate ,966.0
2016,February,2, Transurethral resection of prostate ,798.0
2016,March,3, Transurethral resection of prostate ,1032.0
2016,April,4, Transurethral resection of prostate ,824.0
2016,May,5, Transurethral resection of prostate ,908.0
2016,June,6, Transurethral resection of prostate ,914.0
2016,July,7, Transurethral resection of prostate ,871.0
2016,August,8, Transurethral resection of prostate ,972.0
2016,September,9, Transurethral resection of prostate ,881.0
2016,October,10, Transurethral resection of prostate ,909.0
2016,November,11, Transurethral resection of prostate ,976.0
2016,December,12, Transurethral resection of prostate ,1063.0
2017,January,1, Transurethral resection of prostate ,1088.0
2017,February,2, Transurethral resection of prostate ,1018.0
2017,March,3, Transurethral resection of prostate ,1005.0
2017,April,4, Transurethral resection of prostate ,936.0
2017,May,5, Transurethral resection of prostate ,847.0
2017,June,6, Transurethral resection of prostate ,896.0
2017,July,7, Transurethral resection of prostate ,980.0
2017,August,8, Transurethral resection of prostate ,955.0
2017,September,9, Transurethral resection of prostate ,810.0
2017,October,10, Transurethral resection of prostate ,791.0
2017,November,11, Transurethral resection of prostate ,994.0
2017,December,12, Transurethral resection of prostate ,954.0
2018,January,1, Transurethral resection of prostate ,1180.0
2018,February,2, Transurethral resection of prostate ,821.0
2018,March,3, Transurethral resection of prostate ,1033.0
2018,April,4, Transurethral resection of prostate ,998.0
2018,May,5, Transurethral resection of prostate ,1000.0
2018,June,6, Transurethral resection of prostate ,875.0
2018,July,7, Transurethral resection of prostate ,1046.0
2018,August,8, Transurethral resection of prostate ,917.0
2018,September,9, Transurethral resection of prostate ,783.0
2018,October,10, Transurethral resection of prostate ,1006.0
2018,November,11, Transurethral resection of prostate ,959.0
2018,December,12, Transurethral resection of prostate ,1012.0
2019,January,1, Transurethral resection of prostate ,1246.0
2019,February,2, Transurethral resection of prostate ,883.0
2019,March,3, Transurethral resection of prostate ,1094.0
2019,April,4, Transurethral resection of prostate ,1034.0
2019,May,5, Transurethral resection of prostate ,992.0
2019,June,6, Transurethral resection of prostate ,1004.0
2019,July,7, Transurethral resection of prostate ,1100.0
2019,August,8, Transurethral resection of prostate ,911.0
2019,September,9, Transurethral resection of prostate ,888.0
2019,October,10, Transurethral resection of prostate ,923.0
2019,November,11, Transurethral resection of prostate ,999.0
2019,December,12, Transurethral resection of prostate ,1073.0
2020,January,1, Transurethral resection of prostate ,1064.0
2020,February,2, Transurethral resection of prostate ,903.0
2020,March,3, Transurethral resection of prostate ,873.0
2020,April,4, Transurethral resection of prostate ,833.0
2020,May,5, Transurethral resection of prostate ,921.0
2020,June,6, Transurethral resection of prostate ,1117.0
2020,July,7, Transurethral resection of prostate ,1051.0
2020,August,8, Transurethral resection of prostate ,900.0
2020,September,9, Transurethral resection of prostate ,803.0
2020,October,10, Transurethral resection of prostate ,954.0
2020,November,11, Transurethral resection of prostate ,991.0
2020,December,12, Transurethral resection of prostate ,1063.0
2021,January,1, Transurethral resection of prostate ,1089.0
2021,February,2, Transurethral resection of prostate ,808.0
2021,March,3, Transurethral resection of prostate ,1149.0
2021,April,4, Transurethral resection of prostate ,950.0
2021,May,5, Transurethral resection of prostate ,955.0
2021,June,6, Transurethral resection of prostate ,986.0
2021,July,7, Transurethral resection of prostate ,1009.0
2021,August,8, Transurethral resection of prostate ,1012.0
2021,September,9, Transurethral resection of prostate ,861.0
2021,October,10, Transurethral resection of prostate ,962.0
2021,November,11, Transurethral resection of prostate ,1150.0
2021,December,12, Transurethral resection of prostate ,1125.0
2022,January,1, Transurethral resection of prostate ,1037.0
2022,February,2, Transurethral resection of prostate ,872.0
2022,March,3, Transurethral resection of prostate ,968.0
2022,April,4, Transurethral resection of prostate ,1049.0
2022,May,5, Transurethral resection of prostate ,1153.0
2022,June,6, Transurethral resection of prostate ,1116.0
2022,July,7, Transurethral resection of prostate ,1036.0
2022,August,8, Transurethral resection of prostate ,1102.0
2022,September,9, Transurethral resection of prostate ,1030.0
2022,October,10, Transurethral resection of prostate ,1056.0
2022,November,11, Transurethral resection of prostate ,1246.0
2022,December,12, Transurethral resection of prostate ,1214.0
2006,January,1, Prostatectomy ,197.0
2006,February,2, Prostatectomy ,193.0
2006,March,3, Prostatectomy ,208.0
2006,April,4, Prostatectomy ,159.0
2006,May,5, Prostatectomy ,178.0
2006,June,6, Prostatectomy ,182.0
2006,July,7, Prostatectomy ,206.0
2006,August,8, Prostatectomy ,174.0
2006,September,9, Prostatectomy ,170.0
2006,October,10, Prostatectomy ,224.0
2006,November,11, Prostatectomy ,193.0
2006,December,12, Prostatectomy ,208.0
2007,January,1, Prostatectomy ,257.0
2007,February,2, Prostatectomy ,174.0
2007,March,3, Prostatectomy ,236.0
2007,April,4, Prostatectomy ,254.0
2007,May,5, Prostatectomy ,243.0
2007,June,6, Prostatectomy ,194.0
2007,July,7, Prostatectomy ,246.0
2007,August,8, Prostatectomy ,212.0
2007,September,9, Prostatectomy ,169.0
2007,October,10, Prostatectomy ,243.0
2007,November,11, Prostatectomy ,228.0
2007,December,12, Prostatectomy ,228.0
2008,January,1, Prostatectomy ,256.0
2008,February,2, Prostatectomy ,164.0
2008,March,3, Prostatectomy ,236.0
2008,April,4, Prostatectomy ,255.0
2008,May,5, Prostatectomy ,186.0
2008,June,6, Prostatectomy ,235.0
2008,July,7, Prostatectomy ,238.0
2008,August,8, Prostatectomy ,213.0
2008,September,9, Prostatectomy ,203.0
